orig_index	motif_id	region_id	corr_coeff	pvalues	adj_pvalues
47	KLF1_KLF1_HUMAN.H11MO.0.A	chr1:203792576-203792590	-1.0	1.4042654220543672e-24	9.096519345085512e-23
3	KLF1_KLF1_HUMAN.H11MO.0.A	chr1:2309779-2309793	1.0	1.4042654220543672e-24	9.096519345085512e-23
559	KLF1_KLF1_HUMAN.H11MO.0.A	chr22:21630087-21630101	1.0	1.4042654220543672e-24	9.096519345085512e-23
117	KLF1_KLF1_HUMAN.H11MO.0.A	chr3:126476144-126476158	1.0	1.4042654220543672e-24	9.096519345085512e-23
153	KLF1_KLF1_HUMAN.H11MO.0.A	chr5:10632472-10632486	-1.0	1.4042654220543672e-24	9.096519345085512e-23
353	KLF1_M08293_2.00	chr15:69358553-69358568	-1.0	1.4042654220543672e-24	9.49634491664266e-23
394	KLF1_M08293_2.00	chr16:88785253-88785268	-1.0	1.4042654220543672e-24	9.49634491664266e-23
467	KLF1_M08293_2.00	chr19:43439412-43439427	1.0	1.4042654220543672e-24	9.49634491664266e-23
40	KLF1_M08293_2.00	chr1:203792575-203792590	-1.0	1.4042654220543672e-24	9.49634491664266e-23
15	KLF1_M08293_2.00	chr1:24932327-24932342	1.0	1.4042654220543672e-24	9.49634491664266e-23
120	KLF1_M08293_2.00	chr3:196082231-196082246	-1.0	1.4042654220543672e-24	9.49634491664266e-23
142	KLF1_M08293_2.00	chr5:10632472-10632487	-1.0	1.4042654220543672e-24	9.49634491664266e-23
201	KLF1_M08293_2.00	chr7:97930840-97930855	1.0	1.4042654220543672e-24	9.49634491664266e-23
209	KLF1_MA0493.2	chr11:69123151-69123160	-1.0	1.4042654220543672e-24	8.893681006344325e-23
274	KLF1_MA0493.2	chr16:88785255-88785264	-1.0	1.4042654220543672e-24	8.893681006344325e-23
332	KLF1_MA0493.2	chr19:43439418-43439427	1.0	1.4042654220543672e-24	8.893681006344325e-23
35	KLF1_MA0493.2	chr1:203792581-203792590	-1.0	1.4042654220543672e-24	8.893681006344325e-23
13	KLF1_MA0493.2	chr1:24932327-24932336	1.0	1.4042654220543672e-24	8.893681006344325e-23
98	KLF1_MA0493.2	chr5:10632472-10632481	-1.0	1.4042654220543672e-24	8.893681006344325e-23
436	KLF3_KLF3_HUMAN.H11MO.0.B	chr11:560800-560819	-1.0	1.4042654220543672e-24	7.807715746622282e-23
437	KLF3_KLF3_HUMAN.H11MO.0.B	chr11:560865-560884	-1.0	1.4042654220543672e-24	7.807715746622282e-23
477	KLF3_KLF3_HUMAN.H11MO.0.B	chr12:6607573-6607592	1.0	1.4042654220543672e-24	7.807715746622282e-23
557	KLF3_KLF3_HUMAN.H11MO.0.B	chr15:69358554-69358573	-1.0	1.4042654220543672e-24	7.807715746622282e-23
586	KLF3_KLF3_HUMAN.H11MO.0.B	chr16:3235500-3235519	-1.0	1.4042654220543672e-24	7.807715746622282e-23
604	KLF3_KLF3_HUMAN.H11MO.0.B	chr16:54928383-54928402	-1.0	1.4042654220543672e-24	7.807715746622282e-23
638	KLF3_KLF3_HUMAN.H11MO.0.B	chr17:40098224-40098243	1.0	1.4042654220543672e-24	7.807715746622282e-23
658	KLF3_KLF3_HUMAN.H11MO.0.B	chr17:73192840-73192859	-1.0	1.4042654220543672e-24	7.807715746622282e-23
661	KLF3_KLF3_HUMAN.H11MO.0.B	chr17:73283921-73283940	1.0	1.4042654220543672e-24	7.807715746622282e-23
74	KLF3_KLF3_HUMAN.H11MO.0.B	chr1:203792576-203792595	-1.0	1.4042654220543672e-24	7.807715746622282e-23
8	KLF3_KLF3_HUMAN.H11MO.0.B	chr1:2309779-2309798	1.0	1.4042654220543672e-24	7.807715746622282e-23
1	KLF3_KLF3_HUMAN.H11MO.0.B	chr1:977047-977066	1.0	1.4042654220543672e-24	7.807715746622282e-23
801	KLF3_KLF3_HUMAN.H11MO.0.B	chr22:21630087-21630106	1.0	1.4042654220543672e-24	7.807715746622282e-23
174	KLF3_KLF3_HUMAN.H11MO.0.B	chr3:126476139-126476158	1.0	1.4042654220543672e-24	7.807715746622282e-23
216	KLF3_KLF3_HUMAN.H11MO.0.B	chr5:10632467-10632486	-1.0	1.4042654220543672e-24	7.807715746622282e-23
209	KLF4_KLF4_HUMAN.H11MO.0.A	chr15:69358558-69358568	-1.0	1.4042654220543672e-24	9.155810551794474e-23
280	KLF4_KLF4_HUMAN.H11MO.0.A	chr19:43439417-43439427	1.0	1.4042654220543672e-24	9.155810551794474e-23
20	KLF4_KLF4_HUMAN.H11MO.0.A	chr1:203792580-203792590	-1.0	1.4042654220543672e-24	9.155810551794474e-23
4	KLF4_KLF4_HUMAN.H11MO.0.A	chr1:6393886-6393896	1.0	1.4042654220543672e-24	9.155810551794474e-23
105	KLF4_KLF4_HUMAN.H11MO.0.A	chr7:816260-816270	1.0	1.4042654220543672e-24	9.155810551794474e-23
173	KLF4_M08091_2.00	chr22:19909909-19909920	1.0	1.4042654220543672e-24	1.2708602069592024e-22
47	KLF4_M08091_2.00	chr5:10632470-10632481	-1.0	1.4042654220543672e-24	1.2708602069592024e-22
201	KLF4_M08243_2.00	chr15:69358558-69358568	-1.0	1.4042654220543672e-24	8.959213392706863e-23
271	KLF4_M08243_2.00	chr19:43439417-43439427	1.0	1.4042654220543672e-24	8.959213392706863e-23
19	KLF4_M08243_2.00	chr1:203792580-203792590	-1.0	1.4042654220543672e-24	8.959213392706863e-23
3	KLF4_M08243_2.00	chr1:6393886-6393896	1.0	1.4042654220543672e-24	8.959213392706863e-23
103	KLF4_M08243_2.00	chr7:816260-816270	1.0	1.4042654220543672e-24	8.959213392706863e-23
295	KLF4_MA0039.4	chr11:69123150-69123162	-1.0	1.4042654220543672e-24	7.653246550196299e-23
360	KLF4_MA0039.4	chr15:69358557-69358569	-1.0	1.4042654220543672e-24	7.653246550196299e-23
396	KLF4_MA0039.4	chr16:88785253-88785265	-1.0	1.4042654220543672e-24	7.653246550196299e-23
469	KLF4_MA0039.4	chr19:43439416-43439428	1.0	1.4042654220543672e-24	7.653246550196299e-23
47	KLF4_MA0039.4	chr1:203792579-203792591	-1.0	1.4042654220543672e-24	7.653246550196299e-23
15	KLF4_MA0039.4	chr1:24932326-24932338	1.0	1.4042654220543672e-24	7.653246550196299e-23
502	KLF4_MA0039.4	chr20:63641229-63641241	-1.0	1.4042654220543672e-24	7.653246550196299e-23
138	KLF4_MA0039.4	chr5:10632471-10632483	-1.0	1.4042654220543672e-24	7.653246550196299e-23
182	KLF4_MA0039.4	chr7:816259-816271	1.0	1.4042654220543672e-24	7.653246550196299e-23
206	KLF4_MA0039.4	chr7:97930848-97930860	1.0	1.4042654220543672e-24	7.653246550196299e-23
320	KLF5_KLF5_HUMAN.H11MO.0.A	chr10:100998579-100998593	-1.0	1.4042654220543672e-24	1.265844973309008e-22
420	KLF5_KLF5_HUMAN.H11MO.0.A	chr15:66671131-66671145	-1.0	1.4042654220543672e-24	1.265844973309008e-22
422	KLF5_KLF5_HUMAN.H11MO.0.A	chr15:69358554-69358568	-1.0	1.4042654220543672e-24	1.265844973309008e-22
28	KLF5_KLF5_HUMAN.H11MO.0.A	chr1:79230869-79230883	1.0	1.4042654220543672e-24	1.265844973309008e-22
592	KLF5_KLF5_HUMAN.H11MO.0.A	chr20:62825153-62825167	1.0	1.4042654220543672e-24	1.265844973309008e-22
102	KLF5_KLF5_HUMAN.H11MO.0.A	chr2:227613418-227613432	1.0	1.4042654220543672e-24	1.265844973309008e-22
298	KLF5_KLF5_HUMAN.H11MO.0.A	chr9:129496190-129496204	1.0	1.4042654220543672e-24	1.265844973309008e-22
234	KLF5_M08086_2.00	chr11:69123151-69123161	-1.0	1.4042654220543672e-24	7.70590650352334e-23
289	KLF5_M08086_2.00	chr15:69358558-69358568	-1.0	1.4042654220543672e-24	7.70590650352334e-23
384	KLF5_M08086_2.00	chr19:43439417-43439427	1.0	1.4042654220543672e-24	7.70590650352334e-23
40	KLF5_M08086_2.00	chr1:203792580-203792590	-1.0	1.4042654220543672e-24	7.70590650352334e-23
12	KLF5_M08086_2.00	chr1:24932327-24932337	1.0	1.4042654220543672e-24	7.70590650352334e-23
89	KLF5_M08086_2.00	chr3:119677013-119677023	1.0	1.4042654220543672e-24	7.70590650352334e-23
115	KLF5_M08086_2.00	chr5:10632472-10632482	-1.0	1.4042654220543672e-24	7.70590650352334e-23
206	KLF5_M08086_2.00	chr9:129141050-129141060	1.0	1.4042654220543672e-24	7.70590650352334e-23
229	KLF5_MA0599.1	chr11:69123151-69123161	-1.0	1.4042654220543672e-24	7.600586596869262e-23
284	KLF5_MA0599.1	chr15:69358558-69358568	-1.0	1.4042654220543672e-24	7.600586596869262e-23
377	KLF5_MA0599.1	chr19:43439417-43439427	1.0	1.4042654220543672e-24	7.600586596869262e-23
37	KLF5_MA0599.1	chr1:203792580-203792590	-1.0	1.4042654220543672e-24	7.600586596869262e-23
11	KLF5_MA0599.1	chr1:24932327-24932337	1.0	1.4042654220543672e-24	7.600586596869262e-23
85	KLF5_MA0599.1	chr3:119677013-119677023	1.0	1.4042654220543672e-24	7.600586596869262e-23
111	KLF5_MA0599.1	chr5:10632472-10632482	-1.0	1.4042654220543672e-24	7.600586596869262e-23
201	KLF5_MA0599.1	chr9:129141050-129141060	1.0	1.4042654220543672e-24	7.600586596869262e-23
579	KLF6_KLF6_HUMAN.H11MO.0.A	chr11:69123148-69123167	-1.0	1.4042654220543672e-24	5.973529064585116e-23
629	KLF6_KLF6_HUMAN.H11MO.0.A	chr12:120496041-120496060	1.0	1.4042654220543672e-24	5.973529064585116e-23
720	KLF6_KLF6_HUMAN.H11MO.0.A	chr15:69358552-69358571	-1.0	1.4042654220543672e-24	5.973529064585116e-23
759	KLF6_KLF6_HUMAN.H11MO.0.A	chr16:23642006-23642025	1.0	1.4042654220543672e-24	5.973529064585116e-23
826	KLF6_KLF6_HUMAN.H11MO.0.A	chr17:39451633-39451652	-1.0	1.4042654220543672e-24	5.973529064585116e-23
827	KLF6_KLF6_HUMAN.H11MO.0.A	chr17:39451788-39451807	-1.0	1.4042654220543672e-24	5.973529064585116e-23
835	KLF6_KLF6_HUMAN.H11MO.0.A	chr17:40098222-40098241	1.0	1.4042654220543672e-24	5.973529064585116e-23
866	KLF6_KLF6_HUMAN.H11MO.0.A	chr17:73283919-73283938	1.0	1.4042654220543672e-24	5.973529064585116e-23
900	KLF6_KLF6_HUMAN.H11MO.0.A	chr18:74496342-74496361	-1.0	1.4042654220543672e-24	5.973529064585116e-23
950	KLF6_KLF6_HUMAN.H11MO.0.A	chr19:18000907-18000926	1.0	1.4042654220543672e-24	5.973529064585116e-23
73	KLF6_KLF6_HUMAN.H11MO.0.A	chr1:155167550-155167569	-1.0	1.4042654220543672e-24	5.973529064585116e-23
94	KLF6_KLF6_HUMAN.H11MO.0.A	chr1:203792574-203792593	-1.0	1.4042654220543672e-24	5.973529064585116e-23
111	KLF6_KLF6_HUMAN.H11MO.0.A	chr1:235057591-235057610	-1.0	1.4042654220543672e-24	5.973529064585116e-23
0	KLF6_KLF6_HUMAN.H11MO.0.A	chr1:977045-977064	1.0	1.4042654220543672e-24	5.973529064585116e-23
1013	KLF6_KLF6_HUMAN.H11MO.0.A	chr20:48224964-48224983	1.0	1.4042654220543672e-24	5.973529064585116e-23
1038	KLF6_KLF6_HUMAN.H11MO.0.A	chr20:63641227-63641246	-1.0	1.4042654220543672e-24	5.973529064585116e-23
1060	KLF6_KLF6_HUMAN.H11MO.0.A	chr22:27627135-27627154	-1.0	1.4042654220543672e-24	5.973529064585116e-23
1076	KLF6_KLF6_HUMAN.H11MO.0.A	chr22:43436552-43436571	1.0	1.4042654220543672e-24	5.973529064585116e-23
157	KLF6_KLF6_HUMAN.H11MO.0.A	chr2:109146835-109146854	1.0	1.4042654220543672e-24	5.973529064585116e-23
221	KLF6_KLF6_HUMAN.H11MO.0.A	chr3:126476141-126476160	1.0	1.4042654220543672e-24	5.973529064585116e-23
205	KLF6_KLF6_HUMAN.H11MO.0.A	chr3:46987921-46987940	-1.0	1.4042654220543672e-24	5.973529064585116e-23
279	KLF6_KLF6_HUMAN.H11MO.0.A	chr5:10632469-10632488	-1.0	1.4042654220543672e-24	5.973529064585116e-23
298	KLF6_KLF6_HUMAN.H11MO.0.A	chr5:176614155-176614174	1.0	1.4042654220543672e-24	5.973529064585116e-23
358	KLF6_KLF6_HUMAN.H11MO.0.A	chr7:816254-816273	1.0	1.4042654220543672e-24	5.973529064585116e-23
399	KLF6_KLF6_HUMAN.H11MO.0.A	chr7:97930849-97930868	1.0	1.4042654220543672e-24	5.973529064585116e-23
454	KLF6_KLF6_HUMAN.H11MO.0.A	chr8:144275598-144275617	-1.0	1.4042654220543672e-24	5.973529064585116e-23
181	KLF7_M08298_2.00	chr16:370715-370726	1.0	1.4042654220543672e-24	1.2919241882900178e-22
237	KLF7_M08298_2.00	chr19:43439416-43439427	1.0	1.4042654220543672e-24	1.2919241882900178e-22
24	KLF7_M08298_2.00	chr1:203792579-203792590	-1.0	1.4042654220543672e-24	1.2919241882900178e-22
165	KLF7_MA1959.1	chr11:69123151-69123160	-1.0	1.4042654220543672e-24	8.56601907453164e-23
262	KLF7_MA1959.1	chr19:43439418-43439427	1.0	1.4042654220543672e-24	8.56601907453164e-23
29	KLF7_MA1959.1	chr1:203792581-203792590	-1.0	1.4042654220543672e-24	8.56601907453164e-23
14	KLF7_MA1959.1	chr1:24932327-24932336	1.0	1.4042654220543672e-24	8.56601907453164e-23
82	KLF7_MA1959.1	chr5:10632472-10632481	-1.0	1.4042654220543672e-24	8.56601907453164e-23
90	KLF8_KLF8_HUMAN.H11MO.0.C	chr18:14922317-14922326	-1.0	1.4042654220543672e-24	1.5868199269214352e-22
251	KLF9_KLF9_HUMAN.H11MO.0.C	chr15:69358557-69358572	-1.0	1.4042654220543672e-24	7.863886363504457e-23
289	KLF9_KLF9_HUMAN.H11MO.0.C	chr17:40098227-40098242	1.0	1.4042654220543672e-24	7.863886363504457e-23
36	KLF9_KLF9_HUMAN.H11MO.0.C	chr1:203792579-203792594	-1.0	1.4042654220543672e-24	7.863886363504457e-23
365	KLF9_KLF9_HUMAN.H11MO.0.C	chr21:45643126-45643141	-1.0	1.4042654220543672e-24	7.863886363504457e-23
370	KLF9_KLF9_HUMAN.H11MO.0.C	chr22:27627134-27627149	-1.0	1.4042654220543672e-24	7.863886363504457e-23
140	KLF9_KLF9_HUMAN.H11MO.0.C	chr7:33062172-33062187	1.0	1.4042654220543672e-24	7.863886363504457e-23
129	KLF9_KLF9_HUMAN.H11MO.0.C	chr7:816259-816274	1.0	1.4042654220543672e-24	7.863886363504457e-23
245	KLF9_M08088_2.00	chr13:108902762-108902775	1.0	1.4042654220543672e-24	1.0672417207613192e-22
287	KLF9_M08088_2.00	chr16:81144462-81144475	-1.0	1.4042654220543672e-24	1.0672417207613192e-22
299	KLF9_M08088_2.00	chr17:40098227-40098240	1.0	1.4042654220543672e-24	1.0672417207613192e-22
332	KLF9_M08088_2.00	chr19:14776975-14776988	1.0	1.4042654220543672e-24	1.0672417207613192e-22
30	KLF9_M08088_2.00	chr1:203792579-203792592	-1.0	1.4042654220543672e-24	1.0672417207613192e-22
323	KLF9_MA1107.2	chr13:108902761-108902777	1.0	1.4042654220543672e-24	7.119625689815641e-23
327	KLF9_MA1107.2	chr14:32934627-32934643	1.0	1.4042654220543672e-24	7.119625689815641e-23
346	KLF9_MA1107.2	chr15:69358556-69358572	-1.0	1.4042654220543672e-24	7.119625689815641e-23
360	KLF9_MA1107.2	chr16:6234561-6234577	-1.0	1.4042654220543672e-24	7.119625689815641e-23
385	KLF9_MA1107.2	chr17:40098226-40098242	1.0	1.4042654220543672e-24	7.119625689815641e-23
455	KLF9_MA1107.2	chr19:49802221-49802237	1.0	1.4042654220543672e-24	7.119625689815641e-23
45	KLF9_MA1107.2	chr1:203792578-203792594	-1.0	1.4042654220543672e-24	7.119625689815641e-23
59	KLF9_MA1107.2	chr1:244451180-244451196	-1.0	1.4042654220543672e-24	7.119625689815641e-23
188	KLF9_MA1107.2	chr6:157531235-157531251	-1.0	1.4042654220543672e-24	7.119625689815641e-23
210	KLF9_MA1107.2	chr7:97930843-97930859	1.0	1.4042654220543672e-24	7.119625689815641e-23
139	LEF1_LEF1_HUMAN.H11MO.0.A	chr16:21219060-21219074	-1.0	1.4042654220543672e-24	1.2497962256283868e-22
140	LEF1_LEF1_HUMAN.H11MO.0.A	chr16:53091903-53091917	1.0	1.4042654220543672e-24	1.2497962256283868e-22
5	LHX2_LHX2_HUMAN.H11MO.0.A	chr1:109726197-109726209	-1.0	1.4042654220543672e-24	6.740474025860963e-23
35	LHX2_MA0700.2	chr20:12153927-12153938	1.0	1.4042654220543672e-24	5.617061688217469e-23
3	LHX3_LHX3_HUMAN.H11MO.0.C	chr1:109726195-109726208	-1.0	1.4042654220543672e-24	6.319194399244652e-23
202	LYL1_LYL1_HUMAN.H11MO.0.A	chr12:132189476-132189490	1.0	1.4042654220543672e-24	5.406421874909314e-23
3	LYL1_LYL1_HUMAN.H11MO.0.A	chr1:32925572-32925586	1.0	1.4042654220543672e-24	5.406421874909314e-23
79	LYL1_LYL1_HUMAN.H11MO.0.A	chr3:190345822-190345836	-1.0	1.4042654220543672e-24	5.406421874909314e-23
97	LYL1_LYL1_HUMAN.H11MO.0.A	chr6:7004624-7004638	-1.0	1.4042654220543672e-24	5.406421874909314e-23
130	LYL1_LYL1_HUMAN.H11MO.0.A	chr7:142502642-142502656	-1.0	1.4042654220543672e-24	5.406421874909314e-23
136	LYL1_LYL1_HUMAN.H11MO.0.A	chr7:156368165-156368179	1.0	1.4042654220543672e-24	5.406421874909314e-23
127	LYL1_LYL1_HUMAN.H11MO.0.A	chr7:95597390-95597404	-1.0	1.4042654220543672e-24	5.406421874909314e-23
140	LYL1_LYL1_HUMAN.H11MO.0.A	chr8:6541216-6541230	-1.0	1.4042654220543672e-24	5.406421874909314e-23
71	MAFB_MAFB_HUMAN.H11MO.0.B	chr15:43253522-43253533	1.0	1.4042654220543672e-24	4.002156452854947e-23
98	MAFB_MAFB_HUMAN.H11MO.0.B	chr19:8204516-8204527	1.0	1.4042654220543672e-24	4.002156452854947e-23
35	MAFB_MAFB_HUMAN.H11MO.0.B	chr7:128136113-128136124	1.0	1.4042654220543672e-24	4.002156452854947e-23
34	MAFB_MAFB_HUMAN.H11MO.0.B	chr7:91565759-91565770	-1.0	1.4042654220543672e-24	4.002156452854947e-23
46	MAFF_M07839_2.00	chr8:6541215-6541230	-1.0	1.4042654220543672e-24	1.4885213473776293e-22
92	MAFF_M08074_2.00	chr14:24945013-24945034	-1.0	1.4042654220543672e-24	5.663870535619281e-23
48	MAFF_M08074_2.00	chr5:41012513-41012534	1.0	1.4042654220543672e-24	5.663870535619281e-23
64	MAFF_M08074_2.00	chr8:6541211-6541232	-1.0	1.4042654220543672e-24	5.663870535619281e-23
108	MAFF_MA0495.3	chr17:57946393-57946409	-1.0	1.4042654220543672e-24	1.6851185064652406e-22
96	MAFF_MAFF_HUMAN.H11MO.0.B	chr8:54551882-54551900	-1.0	1.4042654220543672e-24	2.5838483765800357e-22
16	MAFGNFE2L1_MA0089.2	chr2:12287559-12287575	-1.0	1.4042654220543672e-24	9.338365056661542e-23
56	MAFGNFE2L1_MA0089.2	chr8:6541214-6541230	-1.0	1.4042654220543672e-24	9.338365056661542e-23
97	MAFG_MAFG_HUMAN.H11MO.0.A	chr16:3282247-3282265	-1.0	1.4042654220543672e-24	8.706445616737077e-23
38	MAFG_MAFG_HUMAN.H11MO.0.A	chr5:41012512-41012530	1.0	1.4042654220543672e-24	8.706445616737077e-23
13	MAFK_M07840_2.00	chr1:192570145-192570158	-1.0	1.4042654220543672e-24	1.0812843749818628e-22
56	MAFK_M07840_2.00	chr7:91565757-91565770	-1.0	1.4042654220543672e-24	1.0812843749818628e-22
31	MAFK_M08075_2.00	chr3:170050164-170050183	1.0	1.4042654220543672e-24	6.810687296963681e-23
51	MAFK_M08075_2.00	chr8:6541212-6541231	-1.0	1.4042654220543672e-24	6.810687296963681e-23
150	MAFK_MA0496.3	chr14:60161778-60161793	1.0	1.4042654220543672e-24	7.126647016925913e-23
13	MAFK_MA0496.3	chr1:192570143-192570158	-1.0	1.4042654220543672e-24	7.126647016925913e-23
80	MAFK_MA0496.3	chr7:91565757-91565772	-1.0	1.4042654220543672e-24	7.126647016925913e-23
86	MAFK_MA0496.3	chr8:6541215-6541230	-1.0	1.4042654220543672e-24	7.126647016925913e-23
93	MAFK_MAFK_HUMAN.H11MO.0.A	chr12:24719957-24719975	-1.0	1.4042654220543672e-24	4.985142248293004e-23
105	MAFK_MAFK_HUMAN.H11MO.0.A	chr14:24945012-24945030	-1.0	1.4042654220543672e-24	4.985142248293004e-23
111	MAFK_MAFK_HUMAN.H11MO.0.A	chr16:3282247-3282265	-1.0	1.4042654220543672e-24	4.985142248293004e-23
42	MAFK_MAFK_HUMAN.H11MO.0.A	chr5:41012512-41012530	1.0	1.4042654220543672e-24	4.985142248293004e-23
17	MAFNFE2_MA0501.1	chr2:12287557-12287572	-1.0	1.4042654220543672e-24	6.740474025860963e-23
39	MAFNFE2_MA0501.1	chr8:6541217-6541232	-1.0	1.4042654220543672e-24	6.740474025860963e-23
181	MAF_MAF_HUMAN.H11MO.0.A	chr14:24945012-24945031	-1.0	1.4042654220543672e-24	5.897914772628342e-23
192	MAF_MAF_HUMAN.H11MO.0.A	chr16:3282246-3282265	-1.0	1.4042654220543672e-24	5.897914772628342e-23
73	MAF_MAF_HUMAN.H11MO.0.A	chr5:41012512-41012531	1.0	1.4042654220543672e-24	5.897914772628342e-23
85	MAF_MAF_HUMAN.H11MO.0.A	chr6:30489951-30489970	1.0	1.4042654220543672e-24	5.897914772628342e-23
103	MAF_MAF_HUMAN.H11MO.0.A	chr7:29099959-29099978	-1.0	1.4042654220543672e-24	5.897914772628342e-23
101	MAF_MAF_HUMAN.H11MO.0.A	chr7:5189966-5189985	-1.0	1.4042654220543672e-24	5.897914772628342e-23
58	MAX_M07791_2.00	chr14:22903692-22903705	1.0	1.4042654220543672e-24	3.791516639546792e-23
68	MAX_M07791_2.00	chr18:74496356-74496369	-1.0	1.4042654220543672e-24	3.791516639546792e-23
15	MAX_M07791_2.00	chr2:227781404-227781417	1.0	1.4042654220543672e-24	3.791516639546792e-23
12	MAX_M07792_2.00	chr3:98779386-98779397	-1.0	1.4042654220543672e-24	1.2919241882900178e-22
10	MAX_M07793_2.00	chr2:227781405-227781416	1.0	1.4042654220543672e-24	9.970284496586009e-23
10	MAX_M07794_2.00	chr2:227781404-227781417	1.0	1.4042654220543672e-24	9.549004869969696e-23
9	MAX_M07796_2.00	chr2:227781405-227781415	1.0	1.4042654220543672e-24	8.706445616737077e-23
9	MAX_M07797_2.00	chr2:227781404-227781415	1.0	1.4042654220543672e-24	4.985142248293004e-23
11	MAX_M07797_2.00	chr3:98779386-98779397	-1.0	1.4042654220543672e-24	4.985142248293004e-23
36	MAX_MAX_HUMAN.H11MO.0.A	chr10:69452186-69452196	1.0	1.4042654220543672e-24	5.195782061601158e-23
24	MAX_MAX_HUMAN.H11MO.0.A	chr7:27177735-27177745	-1.0	1.4042654220543672e-24	5.195782061601158e-23
248	MAZ_M08290_2.00	chr11:118919038-118919047	-1.0	1.4042654220543672e-24	6.305151745024109e-23
244	MAZ_M08290_2.00	chr11:69123152-69123161	-1.0	1.4042654220543672e-24	6.305151745024109e-23
299	MAZ_M08290_2.00	chr15:69358558-69358567	-1.0	1.4042654220543672e-24	6.305151745024109e-23
40	MAZ_M08290_2.00	chr1:203792580-203792589	-1.0	1.4042654220543672e-24	6.305151745024109e-23
13	MAZ_M08290_2.00	chr1:24932328-24932337	1.0	1.4042654220543672e-24	6.305151745024109e-23
88	MAZ_M08290_2.00	chr3:126476145-126476154	1.0	1.4042654220543672e-24	6.305151745024109e-23
128	MAZ_M08290_2.00	chr6:31139108-31139117	1.0	1.4042654220543672e-24	6.305151745024109e-23
191	MAZ_M08290_2.00	chr8:143246500-143246509	1.0	1.4042654220543672e-24	6.305151745024109e-23
193	MAZ_M08290_2.00	chr8:144275609-144275618	-1.0	1.4042654220543672e-24	6.305151745024109e-23
207	MAZ_M08290_2.00	chr9:129141047-129141056	1.0	1.4042654220543672e-24	6.305151745024109e-23
294	MAZ_MA1522.1	chr15:69358557-69358568	-1.0	1.4042654220543672e-24	4.2228267334634897e-23
308	MAZ_MA1522.1	chr16:23642014-23642025	1.0	1.4042654220543672e-24	4.2228267334634897e-23
320	MAZ_MA1522.1	chr16:88785253-88785264	-1.0	1.4042654220543672e-24	4.2228267334634897e-23
327	MAZ_MA1522.1	chr17:39451641-39451652	-1.0	1.4042654220543672e-24	4.2228267334634897e-23
47	MAZ_MA1522.1	chr1:244451189-244451200	-1.0	1.4042654220543672e-24	4.2228267334634897e-23
22	MAZ_MA1522.1	chr1:31830279-31830290	-1.0	1.4042654220543672e-24	4.2228267334634897e-23
0	MAZ_MA1522.1	chr1:977050-977061	1.0	1.4042654220543672e-24	4.2228267334634897e-23
398	MAZ_MA1522.1	chr20:63641224-63641235	-1.0	1.4042654220543672e-24	4.2228267334634897e-23
408	MAZ_MA1522.1	chr22:35350060-35350071	1.0	1.4042654220543672e-24	4.2228267334634897e-23
86	MAZ_MA1522.1	chr3:72337088-72337099	1.0	1.4042654220543672e-24	4.2228267334634897e-23
162	MAZ_MA1522.1	chr7:33062172-33062183	1.0	1.4042654220543672e-24	4.2228267334634897e-23
151	MAZ_MA1522.1	chr7:816259-816270	1.0	1.4042654220543672e-24	4.2228267334634897e-23
194	MAZ_MA1522.1	chr8:144786873-144786884	-1.0	1.4042654220543672e-24	4.2228267334634897e-23
210	MAZ_MA1522.1	chr9:129496193-129496204	1.0	1.4042654220543672e-24	4.2228267334634897e-23
746	MAZ_MAZ_HUMAN.H11MO.0.A	chr10:45236214-45236236	-1.0	1.4042654220543672e-24	1.001709334398782e-22
747	MAZ_MAZ_HUMAN.H11MO.0.A	chr10:49916103-49916125	1.0	1.4042654220543672e-24	1.001709334398782e-22
822	MAZ_MAZ_HUMAN.H11MO.0.A	chr11:69123150-69123172	-1.0	1.4042654220543672e-24	1.001709334398782e-22
892	MAZ_MAZ_HUMAN.H11MO.0.A	chr12:117159903-117159925	-1.0	1.4042654220543672e-24	1.001709334398782e-22
984	MAZ_MAZ_HUMAN.H11MO.0.A	chr15:38251506-38251528	-1.0	1.4042654220543672e-24	1.001709334398782e-22
1000	MAZ_MAZ_HUMAN.H11MO.0.A	chr15:69358551-69358573	-1.0	1.4042654220543672e-24	1.001709334398782e-22
1047	MAZ_MAZ_HUMAN.H11MO.0.A	chr16:23642001-23642023	1.0	1.4042654220543672e-24	1.001709334398782e-22
1037	MAZ_MAZ_HUMAN.H11MO.0.A	chr16:6234560-6234582	-1.0	1.4042654220543672e-24	1.001709334398782e-22
